dataset,method,protocol,budget,seed,fault_type,exact_fault_recall,binary_precision,binary_recall,binary_f1,binary_fpr,binary_specificity,binary_event_recall,binary_mean_detection_delay,binary_median_detection_delay,binary_false_alarm_events,binary_false_alarms_per_1000,binary_n_events
tep,Threshold,method_retrained,0.5,789,4,0.9226611226611227,0.9979201331114809,0.9975051975051975,0.9977126221667706,0.05263157894736842,0.9473684210526315,1.0,1.0,1.0,3.0,1.2,5.0
tep,Threshold,method_retrained,0.5,789,5,0.5975051975051975,0.9986462093862816,0.9201663201663202,0.9578013417009306,0.031578947368421054,0.968421052631579,1.0,1.8,1.0,2.0,0.8,5.0
tep,Threshold,method_retrained,0.5,789,6,0.9962577962577963,0.9991666666666666,0.9970893970893971,0.9981269510926118,0.021052631578947368,0.9789473684210527,1.0,1.2,1.0,2.0,0.8,5.0
tep,Threshold,method_retrained,0.5,789,7,0.9937629937629938,0.99833748960931,0.9987525987525988,0.998545001039285,0.042105263157894736,0.9578947368421052,1.0,0.6,0.0,2.0,0.8,5.0
tep,Threshold,method_retrained,0.5,789,8,0.7031185031185031,0.9978641606151217,0.9713097713097714,0.9844079224610198,0.05263157894736842,0.9473684210526315,1.0,3.4,1.0,3.0,1.2,5.0
tep,Threshold,method_retrained,0.5,789,9,0.06902286902286903,0.9938733832539143,0.6070686070686071,0.7537429013939081,0.09473684210526316,0.9052631578947369,1.0,5.2,2.0,3.0,1.2,5.0
tep,Threshold,method_retrained,0.5,789,10,0.4390852390852391,0.9972577696526508,0.9072765072765073,0.9501415197038973,0.06315789473684211,0.9368421052631579,1.0,5.4,4.0,2.0,0.8,5.0
tep,Threshold,method_retrained,0.5,789,11,0.6029106029106029,0.9981634527089073,0.903950103950104,0.9487235435304385,0.042105263157894736,0.9578947368421052,1.0,7.0,8.0,2.0,0.8,5.0
tep,Threshold,method_retrained,0.5,789,12,0.7434511434511435,0.9966315789473684,0.9841995841995842,0.9903765690376569,0.08421052631578947,0.9157894736842105,1.0,2.8,3.0,2.0,0.8,5.0
tep,Threshold,method_retrained,0.5,789,13,0.6141372141372141,0.9982653946227233,0.9571725571725572,0.9772872001698153,0.042105263157894736,0.9578947368421052,1.0,5.2,2.0,1.0,0.4,5.0
tep,Threshold,method_retrained,0.5,789,14,0.9646569646569647,0.9962624584717608,0.9975051975051975,0.9968834406814876,0.09473684210526316,0.9052631578947369,1.0,1.2,1.0,3.0,1.2,5.0
tep,Threshold,method_retrained,0.5,789,15,0.09563409563409564,0.994263862332696,0.6486486486486487,0.7851031706089582,0.09473684210526316,0.9052631578947369,1.0,3.0,2.0,5.0,2.0,5.0
tep,Threshold,method_retrained,0.5,789,16,0.24615384615384617,0.9979285344381149,0.8012474012474012,0.8888376383763837,0.042105263157894736,0.9578947368421052,1.0,2.6,1.0,1.0,0.4,5.0
tep,Threshold,method_retrained,0.5,789,17,0.7422037422037422,0.9978260869565218,0.9542619542619543,0.975557917109458,0.05263157894736842,0.9473684210526315,1.0,5.0,2.0,4.0,1.6,5.0
tep,Threshold,method_retrained,0.5,789,18,0.7925155925155926,0.9973568281938326,0.9413721413721414,0.9685561497326203,0.06315789473684211,0.9368421052631579,1.0,4.4,2.0,4.0,1.6,5.0
tep,Threshold,method_retrained,0.5,789,19,0.46403326403326406,0.9959225280326198,0.8124740124740125,0.8948935195786581,0.08421052631578947,0.9157894736842105,1.0,3.4,2.0,3.0,1.2,5.0
tep,Threshold,method_retrained,0.5,789,20,0.7022869022869023,0.9973285841495992,0.9313929313929314,0.9632337131799613,0.06315789473684211,0.9368421052631579,1.0,3.0,2.0,4.0,1.6,5.0
tep,Threshold,fixed_full_data,0.5,789,1,0.9841995841995842,0.9824346405228758,1.0,0.9911395013393777,0.45263157894736844,0.5473684210526316,1.0,0.0,0.0,12.0,4.8,5.0
tep,Threshold,fixed_full_data,0.5,789,2,0.9683991683991684,0.983127572016461,0.9933471933471933,0.9882109617373319,0.43157894736842106,0.5684210526315789,1.0,0.0,0.0,7.0,2.8,5.0
tep,Threshold,fixed_full_data,0.5,789,3,0.06985446985446986,0.989237668161435,0.9172557172557173,0.9518878101402374,0.25263157894736843,0.7473684210526316,1.0,0.4,0.0,10.0,4.0,5.0
tep,Threshold,fixed_full_data,0.5,789,4,0.9804573804573805,0.9808241534067728,0.9995841995841996,0.9901153212520593,0.49473684210526314,0.5052631578947369,1.0,0.2,0.0,8.0,3.2,5.0
tep,Threshold,fixed_full_data,0.5,789,5,0.7284823284823285,0.9880609304240429,0.997920997920998,0.9929664873810509,0.30526315789473685,0.6947368421052632,1.0,0.6,1.0,9.0,3.6,5.0
tep,Threshold,fixed_full_data,0.5,789,6,0.9954261954261955,0.9828291087489779,0.9995841995841996,0.9911358482787054,0.4421052631578947,0.5578947368421052,1.0,0.0,0.0,11.0,4.4,5.0
tep,Threshold,fixed_full_data,0.5,789,7,0.9937629937629938,0.986059860598606,1.0,0.9929810074318745,0.35789473684210527,0.6421052631578947,1.0,0.0,0.0,8.0,3.2,5.0
tep,Threshold,fixed_full_data,0.5,789,8,0.8195426195426195,0.9843104872006606,0.9912681912681913,0.9877770872177336,0.4,0.6,1.0,0.0,0.0,11.0,4.4,5.0
tep,Threshold,fixed_full_data,0.5,789,9,0.09604989604989606,0.9831186139493558,0.9201663201663202,0.9506013745704467,0.4,0.6,1.0,0.4,0.0,15.0,6.0,5.0
tep,Threshold,fixed_full_data,0.5,789,10,0.5313929313929314,0.9841864336246359,0.9833679833679834,0.9837770382695508,0.4,0.6,1.0,0.0,0.0,9.0,3.6,5.0
tep,Threshold,fixed_full_data,0.5,789,11,0.674012474012474,0.983790523690773,0.9841995841995842,0.9839950114321346,0.4105263157894737,0.5894736842105263,1.0,0.4,0.0,11.0,4.4,5.0
tep,Threshold,fixed_full_data,0.5,789,12,0.6091476091476091,0.9852216748768473,0.997920997920998,0.9915306754802726,0.37894736842105264,0.6210526315789474,1.0,0.0,0.0,8.0,3.2,5.0
tep,Threshold,fixed_full_data,0.5,789,13,0.6997920997920998,0.9842389050186644,0.9866943866943867,0.9854651162790697,0.4,0.6,1.0,0.2,0.0,8.0,3.2,5.0
tep,Threshold,fixed_full_data,0.5,789,14,0.8918918918918919,0.9864532019704434,0.9991683991683992,0.992770088824623,0.3473684210526316,0.6526315789473685,1.0,0.2,0.0,10.0,4.0,5.0
tep,Threshold,fixed_full_data,0.5,789,15,0.1417879417879418,0.9847428073234524,0.9392931392931393,0.9614811662055757,0.3684210526315789,0.631578947368421,1.0,0.2,0.0,9.0,3.6,5.0
tep,Threshold,fixed_full_data,0.5,789,16,0.5434511434511434,0.9858392336526447,0.9841995841995842,0.9850187265917603,0.35789473684210527,0.6421052631578947,1.0,0.6,0.0,7.0,2.8,5.0
tep,Threshold,fixed_full_data,0.5,789,17,0.6902286902286903,0.9854348730753225,0.9846153846153847,0.9850249584026622,0.3684210526315789,0.631578947368421,1.0,0.0,0.0,11.0,4.4,5.0
tep,Threshold,fixed_full_data,0.5,789,18,0.772972972972973,0.9874476987447699,0.9812889812889813,0.9843587069864442,0.3157894736842105,0.6842105263157895,1.0,0.2,0.0,12.0,4.8,5.0
tep,Threshold,fixed_full_data,0.5,789,19,0.6577962577962578,0.9858215179316097,0.982952182952183,0.9843847595252967,0.35789473684210527,0.6421052631578947,1.0,0.2,0.0,7.0,2.8,5.0
tep,Threshold,fixed_full_data,0.5,789,20,0.745945945945946,0.9846409298464093,0.9862785862785863,0.9854590776900706,0.3894736842105263,0.6105263157894737,1.0,0.0,0.0,4.0,1.6,5.0
tep,Uniform,method_retrained,0.5,789,1,0.982952182952183,0.9970833333333333,0.995010395010395,0.9960457856399584,0.07368421052631578,0.9263157894736842,1.0,1.2,1.0,6.0,2.4,5.0
tep,Uniform,method_retrained,0.5,789,2,0.967983367983368,0.9970538720538721,0.985031185031185,0.9910060656766367,0.07368421052631578,0.9263157894736842,1.0,1.0,0.0,3.0,1.2,5.0
tep,Uniform,method_retrained,0.5,789,3,0.16340956340956342,0.9925093632958801,0.6611226611226612,0.7936111804342401,0.12631578947368421,0.8736842105263158,1.0,3.6,2.0,4.0,1.6,5.0
tep,Uniform,method_retrained,0.5,789,4,0.9700623700623701,0.9958557811852465,0.9991683991683992,0.9975093399750934,0.10526315789473684,0.8947368421052632,1.0,0.4,0.0,6.0,2.4,5.0
tep,Uniform,method_retrained,0.5,789,5,0.7451143451143452,0.9955888839876489,0.9384615384615385,0.966181506849315,0.10526315789473684,0.8947368421052632,1.0,1.0,1.0,7.0,2.8,5.0
tep,Uniform,method_retrained,0.5,789,6,0.9962577962577963,0.9970893970893971,0.9970893970893971,0.9970893970893971,0.07368421052631578,0.9263157894736842,1.0,1.0,1.0,4.0,1.6,5.0
tep,Uniform,method_retrained,0.5,789,7,0.9954261954261955,0.9979218620116376,0.9983367983367983,0.9981292870505093,0.05263157894736842,0.9473684210526315,1.0,0.8,1.0,4.0,1.6,5.0
tep,Uniform,method_retrained,0.5,789,8,0.8095634095634096,0.9983014861995754,0.9775467775467775,0.9878151260504202,0.042105263157894736,0.9578947368421052,1.0,1.4,1.0,3.0,1.2,5.0
tep,Uniform,method_retrained,0.5,789,9,0.15883575883575884,0.9925558312655087,0.6652806652806653,0.7966143888473985,0.12631578947368421,0.8736842105263158,1.0,0.6,0.0,5.0,2.0,5.0
tep,Uniform,method_retrained,0.5,789,10,0.6598752598752599,0.9968999114260407,0.935966735966736,0.9654728715419258,0.07368421052631578,0.9263157894736842,1.0,1.4,1.0,5.0,2.0,5.0
tep,Uniform,method_retrained,0.5,789,11,0.6873180873180873,0.9969053934571176,0.9376299376299376,0.9663595457467323,0.07368421052631578,0.9263157894736842,1.0,2.8,0.0,2.0,0.8,5.0
tep,Uniform,method_retrained,0.5,789,12,0.7563409563409563,0.9958123953098827,0.9887733887733888,0.9922804089296892,0.10526315789473684,0.8947368421052632,1.0,1.8,0.0,4.0,1.6,5.0
tep,Uniform,method_retrained,0.5,789,13,0.7122661122661123,0.9948783610755442,0.9692307692307692,0.9818871103622578,0.12631578947368421,0.8736842105263158,1.0,0.0,0.0,2.0,0.8,5.0
tep,Uniform,method_retrained,0.5,789,14,0.9471933471933472,0.9950228121111572,0.9975051975051975,0.9962624584717608,0.12631578947368421,0.8736842105263158,1.0,0.8,1.0,4.0,1.6,5.0
tep,Uniform,method_retrained,0.5,789,15,0.14677754677754679,0.9906191369606003,0.6586278586278587,0.7912087912087912,0.15789473684210525,0.8421052631578947,1.0,1.4,0.0,7.0,2.8,5.0
tep,Uniform,method_retrained,0.5,789,16,0.5559251559251559,0.9945180447693011,0.9051975051975052,0.9477579451458424,0.12631578947368421,0.8736842105263158,1.0,3.0,0.0,4.0,1.6,5.0
tep,Uniform,method_retrained,0.5,789,17,0.8395010395010395,0.993455497382199,0.9467775467775468,0.9695550351288056,0.15789473684210525,0.8421052631578947,1.0,4.0,0.0,4.0,1.6,5.0
tep,Uniform,method_retrained,0.5,789,18,0.8295218295218295,0.9947712418300654,0.9492723492723493,0.9714893617021276,0.12631578947368421,0.8736842105263158,1.0,0.4,0.0,8.0,3.2,5.0
tep,Uniform,method_retrained,0.5,789,19,0.6124740124740125,0.9958715596330275,0.9027027027027027,0.9470010905125409,0.09473684210526316,0.9052631578947369,1.0,1.4,0.0,3.0,1.2,5.0
tep,Uniform,method_retrained,0.5,789,20,0.656964656964657,0.9936334697589814,0.9085239085239085,0.9491746307558645,0.14736842105263157,0.8526315789473684,1.0,2.0,0.0,4.0,1.6,5.0
tep,Uniform,fixed_full_data,0.5,789,1,0.9841995841995842,0.9824346405228758,1.0,0.9911395013393777,0.45263157894736844,0.5473684210526316,1.0,0.0,0.0,12.0,4.8,5.0
tep,Uniform,fixed_full_data,0.5,789,2,0.9683991683991684,0.983127572016461,0.9933471933471933,0.9882109617373319,0.43157894736842106,0.5684210526315789,1.0,0.0,0.0,7.0,2.8,5.0
tep,Uniform,fixed_full_data,0.5,789,3,0.10852390852390853,0.988929889298893,0.8914760914760915,0.9376776732998032,0.25263157894736843,0.7473684210526316,1.0,0.4,0.0,9.0,3.6,5.0
tep,Uniform,fixed_full_data,0.5,789,4,0.9634095634095634,0.9808241534067728,0.9995841995841996,0.9901153212520593,0.49473684210526314,0.5052631578947369,1.0,0.2,0.0,8.0,3.2,5.0
tep,Uniform,fixed_full_data,0.5,789,5,0.8632016632016632,0.9880165289256199,0.9941787941787942,0.9910880829015544,0.30526315789473685,0.6947368421052632,1.0,0.6,1.0,9.0,3.6,5.0
tep,Uniform,fixed_full_data,0.5,789,6,0.9954261954261955,0.9828291087489779,0.9995841995841996,0.9911358482787054,0.4421052631578947,0.5578947368421052,1.0,0.0,0.0,11.0,4.4,5.0
tep,Uniform,fixed_full_data,0.5,789,7,0.9945945945945946,0.986059860598606,1.0,0.9929810074318745,0.35789473684210527,0.6421052631578947,1.0,0.0,0.0,8.0,3.2,5.0
tep,Uniform,fixed_full_data,0.5,789,8,0.8074844074844075,0.9843104872006606,0.9912681912681913,0.9877770872177336,0.4,0.6,1.0,0.0,0.0,11.0,4.4,5.0
tep,Uniform,fixed_full_data,0.5,789,9,0.19293139293139294,0.9825126553152324,0.8877338877338877,0.9327217125382263,0.4,0.6,1.0,0.4,0.0,16.0,6.4,5.0
tep,Uniform,fixed_full_data,0.5,789,10,0.6964656964656964,0.9841534612176814,0.9812889812889813,0.9827191338746617,0.4,0.6,1.0,0.0,0.0,8.0,3.2,5.0
tep,Uniform,fixed_full_data,0.5,789,11,0.7234927234927235,0.9837024655244463,0.9787941787941788,0.9812421842434348,0.4105263157894737,0.5894736842105263,1.0,0.4,0.0,11.0,4.4,5.0
tep,Uniform,fixed_full_data,0.5,789,12,0.7567567567567568,0.9852216748768473,0.997920997920998,0.9915306754802726,0.37894736842105264,0.6210526315789474,1.0,0.0,0.0,8.0,3.2,5.0
tep,Uniform,fixed_full_data,0.5,789,13,0.7201663201663202,0.984271523178808,0.9887733887733888,0.9865173200580792,0.4,0.6,1.0,0.2,0.0,8.0,3.2,5.0
tep,Uniform,fixed_full_data,0.5,789,14,0.6773388773388773,0.9864532019704434,0.9991683991683992,0.992770088824623,0.3473684210526316,0.6526315789473685,1.0,0.2,0.0,10.0,4.0,5.0
tep,Uniform,fixed_full_data,0.5,789,15,0.2686070686070686,0.9840036563071298,0.8952182952182952,0.9375136076638363,0.3684210526315789,0.631578947368421,1.0,0.2,0.0,10.0,4.0,5.0
tep,Uniform,fixed_full_data,0.5,789,16,0.6187110187110187,0.985738255033557,0.9771309771309772,0.9814157444142827,0.35789473684210527,0.6421052631578947,1.0,0.6,0.0,8.0,3.2,5.0
tep,Uniform,fixed_full_data,0.5,789,17,0.8457380457380458,0.9853862212943633,0.9812889812889813,0.9833333333333333,0.3684210526315789,0.631578947368421,1.0,0.0,0.0,11.0,4.4,5.0
tep,Uniform,fixed_full_data,0.5,789,18,0.8353430353430353,0.9874529485570891,0.9817047817047817,0.9845704753961635,0.3157894736842105,0.6842105263157895,1.0,0.2,0.0,12.0,4.8,5.0
tep,Uniform,fixed_full_data,0.5,789,19,0.6735966735966736,0.98580375782881,0.9817047817047817,0.98375,0.35789473684210527,0.6421052631578947,1.0,0.2,0.0,7.0,2.8,5.0
tep,Uniform,fixed_full_data,0.5,789,20,0.6881496881496881,0.9845382365231926,0.9796257796257797,0.9820758649437266,0.3894736842105263,0.6105263157894737,1.0,0.0,0.0,4.0,1.6,5.0
tep,Full Data,method_retrained,1.0,789,1,0.9866943866943867,0.9876695437731196,0.9991683991683992,0.9933856965688301,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,2,0.972972972972973,0.9876237623762376,0.9954261954261955,0.9915096293228411,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,3,0.14760914760914762,0.9860594795539034,0.8823284823284824,0.9313144612683784,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,4,0.9754677754677755,0.9876796714579056,1.0,0.993801652892562,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,5,0.918918918918919,0.9876186545604623,0.995010395010395,0.9913007456503728,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,6,0.997920997920998,0.9876796714579056,1.0,0.993801652892562,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,7,0.9975051975051975,0.9876796714579056,1.0,0.993801652892562,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,8,0.8083160083160084,0.987557030277893,0.99002079002079,0.9887873754152824,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,9,0.21995841995841997,0.9859616284510997,0.8760914760914761,0.9277851166886834,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,10,0.7276507276507277,0.9874581939799331,0.9821205821205822,0.9847821555138628,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,11,0.7363825363825364,0.987363100252738,0.9746361746361747,0.9809583594894329,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,12,0.7804573804573804,0.9876237623762376,0.9954261954261955,0.9915096293228411,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,13,0.728066528066528,0.9875311720698254,0.987941787941788,0.9877364373311162,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,14,0.9650727650727651,0.9876644736842105,0.9987525987525988,0.9931775894149266,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,15,0.29521829521829523,0.9860529986052998,0.8819126819126819,0.931079894644425,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,16,0.6432432432432432,0.9873364288729422,0.9725571725571726,0.9798910766652702,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,17,0.8636174636174636,0.9874686716791979,0.982952182952183,0.9852052510939779,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,18,0.8345114345114345,0.9874213836477987,0.9792099792099792,0.9832985386221295,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,19,0.8058212058212059,0.9874791318864775,0.9837837837837838,0.9856279941678817,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,method_retrained,1.0,789,20,0.6927234927234928,0.9873364288729422,0.9725571725571726,0.9798910766652702,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,1,0.9866943866943867,0.9876695437731196,0.9991683991683992,0.9933856965688301,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,2,0.972972972972973,0.9876237623762376,0.9954261954261955,0.9915096293228411,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,3,0.14760914760914762,0.9860594795539034,0.8823284823284824,0.9313144612683784,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,4,0.9754677754677755,0.9876796714579056,1.0,0.993801652892562,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,5,0.918918918918919,0.9876186545604623,0.995010395010395,0.9913007456503728,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,6,0.997920997920998,0.9876796714579056,1.0,0.993801652892562,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,7,0.9975051975051975,0.9876796714579056,1.0,0.993801652892562,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,8,0.8083160083160084,0.987557030277893,0.99002079002079,0.9887873754152824,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,9,0.21995841995841997,0.9859616284510997,0.8760914760914761,0.9277851166886834,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,10,0.7276507276507277,0.9874581939799331,0.9821205821205822,0.9847821555138628,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,11,0.7363825363825364,0.987363100252738,0.9746361746361747,0.9809583594894329,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,12,0.7804573804573804,0.9876237623762376,0.9954261954261955,0.9915096293228411,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,13,0.728066528066528,0.9875311720698254,0.987941787941788,0.9877364373311162,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,14,0.9650727650727651,0.9876644736842105,0.9987525987525988,0.9931775894149266,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,15,0.29521829521829523,0.9860529986052998,0.8819126819126819,0.931079894644425,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,16,0.6432432432432432,0.9873364288729422,0.9725571725571726,0.9798910766652702,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,17,0.8636174636174636,0.9874686716791979,0.982952182952183,0.9852052510939779,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,18,0.8345114345114345,0.9874213836477987,0.9792099792099792,0.9832985386221295,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,19,0.8058212058212059,0.9874791318864775,0.9837837837837838,0.9856279941678817,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,Full Data,fixed_full_data,1.0,789,20,0.6927234927234928,0.9873364288729422,0.9725571725571726,0.9798910766652702,0.3157894736842105,0.6842105263157895,1.0,0.0,0.0,8.0,3.2,5.0
tep,PCA-Triage,method_retrained,0.5,1024,1,0.9825363825363825,0.9966666666666667,0.9945945945945946,0.9956295525494276,0.08421052631578947,0.9157894736842105,1.0,2.0,2.0,4.0,1.6,5.0
tep,PCA-Triage,method_retrained,0.5,1024,2,0.9738045738045739,0.997895622895623,0.9858627858627859,0.9918427107299728,0.05263157894736842,0.9473684210526315,1.0,3.0,3.0,4.0,1.6,5.0
tep,PCA-Triage,method_retrained,0.5,1024,3,0.1708939708939709,0.9943855271366189,0.6627858627858628,0.7954091816367266,0.09473684210526316,0.9052631578947369,1.0,1.8,1.0,3.0,1.2,5.0
tep,PCA-Triage,method_retrained,0.5,1024,4,0.972972972972973,0.9950269374222959,0.9983367983367983,0.9966791199667911,0.12631578947368421,0.8736842105263158,1.0,0.6,1.0,8.0,3.2,5.0
tep,PCA-Triage,method_retrained,0.5,1024,5,0.7388773388773389,0.9950870924519875,0.9264033264033265,0.9595176571920758,0.11578947368421053,0.8842105263157894,1.0,1.6,2.0,8.0,3.2,5.0
tep,PCA-Triage,method_retrained,0.5,1024,6,0.9958419958419958,0.9946125155408205,0.997920997920998,0.9962640099626401,0.1368421052631579,0.8631578947368421,1.0,0.8,1.0,7.0,2.8,5.0
tep,PCA-Triage,method_retrained,0.5,1024,7,0.995010395010395,0.997093023255814,0.9983367983367983,0.9977145231664243,0.07368421052631578,0.9263157894736842,1.0,0.8,1.0,1.0,0.4,5.0
tep,PCA-Triage,method_retrained,0.5,1024,8,0.7887733887733888,0.9965957446808511,0.9738045738045739,0.985068349106204,0.08421052631578947,0.9157894736842105,1.0,2.0,1.0,1.0,0.4,5.0
tep,PCA-Triage,method_retrained,0.5,1024,9,0.14927234927234928,0.9961265332472563,0.6415800415800416,0.7804754678806272,0.06315789473684211,0.9368421052631579,1.0,6.0,3.0,3.0,1.2,5.0
tep,PCA-Triage,method_retrained,0.5,1024,10,0.5908523908523908,0.9954975236380009,0.9193347193347193,0.9559014267185474,0.10526315789473684,0.8947368421052632,1.0,5.2,2.0,5.0,2.0,5.0
tep,PCA-Triage,method_retrained,0.5,1024,11,0.6964656964656964,0.99644128113879,0.9313929313929314,0.9628196862239415,0.08421052631578947,0.9157894736842105,1.0,2.8,1.0,4.0,1.6,5.0
tep,PCA-Triage,method_retrained,0.5,1024,12,0.7555093555093555,0.9962279966471081,0.9883575883575884,0.99227718639115,0.09473684210526316,0.9052631578947369,1.0,2.4,2.0,7.0,2.8,5.0
tep,PCA-Triage,method_retrained,0.5,1024,13,0.7043659043659044,0.9957026214009455,0.9634095634095634,0.9792899408284024,0.10526315789473684,0.8947368421052632,1.0,7.2,1.0,6.0,2.4,5.0
tep,PCA-Triage,method_retrained,0.5,1024,14,0.9588357588357589,0.9962609056917324,0.9970893970893971,0.9966749792186201,0.09473684210526316,0.9052631578947369,1.0,1.2,1.0,3.0,1.2,5.0
tep,PCA-Triage,method_retrained,0.5,1024,15,0.14386694386694387,0.9967170059093894,0.6311850311850312,0.7729124236252546,0.05263157894736842,0.9473684210526315,1.0,2.4,1.0,4.0,1.6,5.0
tep,PCA-Triage,method_retrained,0.5,1024,16,0.48523908523908527,0.9948694029850746,0.8869022869022869,0.9377885249505385,0.11578947368421053,0.8842105263157894,1.0,6.0,5.0,5.0,2.0,5.0
tep,PCA-Triage,method_retrained,0.5,1024,17,0.8116424116424117,0.9973787680209698,0.9492723492723493,0.9727311461440137,0.06315789473684211,0.9368421052631579,1.0,5.4,4.0,4.0,1.6,5.0
tep,PCA-Triage,method_retrained,0.5,1024,18,0.8182952182952183,0.9947391494958352,0.9434511434511434,0.9684165599658557,0.12631578947368421,0.8736842105263158,1.0,3.2,1.0,2.0,0.8,5.0
tep,PCA-Triage,method_retrained,0.5,1024,19,0.5808731808731808,0.9981167608286252,0.8814968814968815,0.9361890041951866,0.042105263157894736,0.9578947368421052,1.0,2.6,1.0,3.0,1.2,5.0
tep,PCA-Triage,method_retrained,0.5,1024,20,0.666943866943867,0.9958753437213566,0.9035343035343035,0.947460213647264,0.09473684210526316,0.9052631578947369,1.0,5.4,3.0,5.0,2.0,5.0
tep,PCA-Triage,fixed_full_data,0.5,1024,1,0.9808731808731809,0.9820040899795501,0.9983367983367983,0.9901030927835052,0.4631578947368421,0.5368421052631579,1.0,0.4,0.0,14.0,5.6,5.0
