dataset,method,budget,seed,f1,time
swat,Threshold,0.5,123,0.9740921133151912,1.7292258739471436
swat,Threshold,0.5,456,0.976197260461854,1.7238211631774902
swat,Threshold,0.6,42,0.9824897309738815,2.0694479942321777
swat,Threshold,0.6,123,0.9847935988612452,1.7370009422302246
swat,Threshold,0.6,456,0.9838648918630962,1.7102348804473877
swat,Threshold,0.7,42,0.9824897309738815,2.322482109069824
swat,Threshold,0.7,123,0.9847935988612452,1.7201170921325684
swat,Threshold,0.7,456,0.9838648918630962,2.0022459030151367
swat,Threshold,0.8,42,0.9824897309738815,1.95137619972229
swat,Threshold,0.8,123,0.9847935988612452,1.6912729740142822
swat,Threshold,0.8,456,0.9838648918630962,1.8542451858520508
swat,Threshold,0.9,42,0.9824897309738815,1.6931042671203613
swat,Threshold,0.9,123,0.9847935988612452,1.7006499767303467
swat,Threshold,0.9,456,0.9838648918630962,1.7207739353179932
swat,Variance,0.1,42,0.8479378266594993,1.498337984085083
swat,Variance,0.1,123,0.8480275292701264,1.560676097869873
swat,Variance,0.1,456,0.8474759443850929,1.5131809711456299
swat,Variance,0.2,42,0.9154830641652469,1.4949018955230713
swat,Variance,0.2,123,0.9168274135707492,1.6110379695892334
swat,Variance,0.2,456,0.9155908658331334,1.4733083248138428
swat,Variance,0.3,42,0.9540421739316495,1.546112060546875
swat,Variance,0.3,123,0.9547139658462286,1.5576319694519043
swat,Variance,0.3,456,0.954262020823836,2.227344036102295
swat,Variance,0.4,42,0.9742701050603114,2.086277961730957
swat,Variance,0.4,123,0.9753280641423381,1.4494199752807617
swat,Variance,0.4,456,0.9742442804444061,1.5251188278198242
swat,Variance,0.5,42,0.9852884116230143,1.5318212509155273
swat,Variance,0.5,123,0.9859843683903101,1.4667119979858398
swat,Variance,0.5,456,0.9863934319955002,1.5169405937194824
swat,Variance,0.6,42,0.9914887651313935,1.5728850364685059
swat,Variance,0.6,123,0.9909727158726085,1.5488567352294922
swat,Variance,0.6,456,0.9918142832387072,1.4697978496551514
swat,Variance,0.7,42,0.9939280353229017,1.5589847564697266
swat,Variance,0.7,123,0.9938619486059588,1.5626392364501953
swat,Variance,0.7,456,0.9933301045752575,1.474315881729126
swat,Variance,0.8,42,0.9947926170764506,2.9032201766967773
swat,Variance,0.8,123,0.9948516823496371,1.5967230796813965
swat,Variance,0.8,456,0.9948847508727177,1.576901912689209
swat,Variance,0.9,42,0.9958080187674497,1.4810502529144287
swat,Variance,0.9,123,0.9953889542715327,1.4997432231903076
swat,Variance,0.9,456,0.9952648589359294,1.4375669956207275
swat,Random Dropout,0.1,42,0.9431596895133502,0.6630058288574219
swat,Random Dropout,0.1,123,0.9425330218685473,0.9180490970611572
swat,Random Dropout,0.1,456,0.9431009687021605,0.9016640186309814
swat,Random Dropout,0.2,42,0.9760001450145103,0.7845511436462402
swat,Random Dropout,0.2,123,0.9750915828758364,0.7768781185150146
swat,Random Dropout,0.2,456,0.9758582370480932,0.9136760234832764
swat,Random Dropout,0.3,42,0.9893260922993704,0.8363041877746582
