dataset,method,budget,seed,f1,time
synth_regime,Random Dropout,0.7,456,0.9994445599441992,0.008209943771362305
synth_regime,Random Dropout,0.9,42,1.0,0.008202075958251953
synth_regime,Random Dropout,0.9,123,1.0,0.008227109909057617
synth_regime,Random Dropout,0.9,456,1.0,0.00820302963256836
synth_regime,Mutual Info,0.1,42,0.663307608313438,0.11881804466247559
synth_regime,Mutual Info,0.1,123,0.6546888008472547,0.11789417266845703
synth_regime,Mutual Info,0.1,456,0.6574944336811437,0.13410305976867676
synth_regime,Mutual Info,0.2,42,0.8077292174912758,0.12022185325622559
synth_regime,Mutual Info,0.2,123,0.8079997619287176,0.12009906768798828
synth_regime,Mutual Info,0.2,456,0.8042846685792487,0.11929082870483398
synth_regime,Mutual Info,0.3,42,0.9368779703151277,0.12197089195251465
synth_regime,Mutual Info,0.3,123,0.9331036334347592,0.11762404441833496
synth_regime,Mutual Info,0.3,456,0.935446349602741,0.11817288398742676
synth_regime,Mutual Info,0.5,42,1.0,0.11960411071777344
synth_regime,Mutual Info,0.5,123,1.0,0.11233782768249512
synth_regime,Mutual Info,0.5,456,1.0,0.10968303680419922
synth_regime,Mutual Info,0.7,42,1.0,0.10822200775146484
synth_regime,Mutual Info,0.7,123,1.0,0.10692691802978516
synth_regime,Mutual Info,0.7,456,1.0,0.11578202247619629
synth_regime,Mutual Info,0.9,42,1.0,0.10746383666992188
synth_regime,Mutual Info,0.9,123,1.0,0.10692787170410156
synth_regime,Mutual Info,0.9,456,1.0,0.10678887367248535
