dataset,method,protocol,budget,seed,fault_type,exact_fault_recall,binary_precision,binary_recall,binary_f1,binary_fpr,binary_specificity,binary_event_recall,binary_mean_detection_delay,binary_median_detection_delay,binary_false_alarm_events,binary_false_alarms_per_1000,binary_n_events,binary_detected_events,binary_missed_events
tep,Threshold,method_retrained,0.5,456,15,0.12058212058212059,0.9963898916967509,0.5738045738045738,0.7282321899736148,0.05263157894736842,0.9473684210526315,1.0,9.8,4.0,3.0,1.2,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,456,16,0.1862785862785863,0.9948863636363636,0.728066528066528,0.8408163265306122,0.09473684210526316,0.9052631578947369,1.0,7.4,1.0,5.0,2.0,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,456,17,0.6648648648648648,0.9955396966993756,0.9280665280665281,0.960619754680439,0.10526315789473684,0.8947368421052632,1.0,5.6,0.0,4.0,1.6,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,456,18,0.7862785862785863,0.9977406235878897,0.9180873180873181,0.9562581203984409,0.05263157894736842,0.9473684210526315,1.0,7.8,3.0,4.0,1.6,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,456,19,0.5022869022869023,0.9974253347064882,0.8054054054054054,0.8911893259719347,0.05263157894736842,0.9473684210526315,1.0,1.2,1.0,3.0,1.2,5.0,5.0,0.0
tep,Threshold,method_retrained,0.5,456,20,0.7646569646569646,0.9986486486486487,0.9218295218295218,0.9587027027027027,0.031578947368421054,0.968421052631579,1.0,7.2,5.0,2.0,0.8,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,1,0.9821205821205822,0.9848236259228876,0.9983367983367983,0.9915341730332439,0.3894736842105263,0.6105263157894737,1.0,0.8,0.0,12.0,4.8,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,2,0.9692307692307692,0.9827302631578947,0.9937629937629938,0.9882158362621459,0.4421052631578947,0.5578947368421052,1.0,0.6,0.0,16.0,6.4,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,3,0.06611226611226612,0.9839549002601908,0.9434511434511434,0.9632774357885799,0.3894736842105263,0.6105263157894737,1.0,0.2,0.0,11.0,4.4,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,4,0.9509355509355509,0.984029484029484,0.9991683991683992,0.9915411594800908,0.4105263157894737,0.5894736842105263,1.0,0.4,0.0,9.0,3.6,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,5,0.8112266112266112,0.9876390605686032,0.9966735966735967,0.992135761589404,0.3157894736842105,0.6842105263157895,1.0,0.4,0.0,13.0,5.2,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,6,0.9970893970893971,0.983633387888707,0.9995841995841996,0.9915446483811096,0.42105263157894735,0.5789473684210527,1.0,0.2,0.0,6.0,2.4,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,7,0.9962577962577963,0.984036021285305,0.9995841995841996,0.9917491749174917,0.4105263157894737,0.5894736842105263,1.0,0.2,0.0,12.0,4.8,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,8,0.7850311850311851,0.9846917666528755,0.9896049896049897,0.9871422646204894,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,13.0,5.2,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,9,0.09812889812889813,0.983634797588286,0.9496881496881497,0.9663634440448488,0.4,0.6,1.0,0.6,0.0,14.0,5.6,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,10,0.5854469854469855,0.981023102310231,0.9887733887733888,0.9848829985504245,0.4842105263157895,0.5157894736842106,1.0,0.2,0.0,12.0,4.8,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,11,0.6960498960498961,0.9811088295687885,0.9933471933471933,0.9871900826446282,0.4842105263157895,0.5157894736842106,1.0,0.4,0.0,11.0,4.4,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,12,0.6278586278586279,0.9827727645611156,0.9962577962577963,0.9894693371876936,0.4421052631578947,0.5578947368421052,1.0,0.2,0.0,17.0,6.8,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,13,0.7068607068607069,0.9838576158940397,0.9883575883575884,0.9861024683675585,0.4105263157894737,0.5894736842105263,1.0,0.6,0.0,9.0,3.6,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,14,0.8914760914760915,0.9828220858895705,0.9991683991683992,0.9909278350515464,0.4421052631578947,0.5578947368421052,1.0,0.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,15,0.14594594594594595,0.980819529206626,0.9355509355509356,0.9576505639497765,0.4631578947368421,0.5368421052631579,1.0,0.2,0.0,13.0,5.2,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,16,0.4540540540540541,0.9824341279799247,0.9767151767151767,0.9795663052543786,0.4421052631578947,0.5578947368421052,1.0,0.8,0.0,14.0,5.6,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,17,0.6577962577962578,0.9834162520729685,0.9862785862785863,0.9848453394228773,0.42105263157894735,0.5789473684210527,1.0,0.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,18,0.7879417879417879,0.9849812265331664,0.9817047817047817,0.9833402748854644,0.37894736842105264,0.6210526315789474,1.0,0.4,0.0,16.0,6.4,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,19,0.6353430353430354,0.9837702871410736,0.982952182952183,0.9833610648918469,0.4105263157894737,0.5894736842105263,1.0,0.4,0.0,9.0,3.6,5.0,5.0,0.0
tep,Threshold,fixed_full_data,0.5,456,20,0.7704781704781705,0.9846790890269151,0.9887733887733888,0.9867219917012449,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,8.0,3.2,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,1,0.9792099792099792,0.9946080464537537,0.9970893970893971,0.9958471760797342,0.1368421052631579,0.8631578947368421,1.0,1.0,1.0,6.0,2.4,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,2,0.9708939708939709,0.9941250524548888,0.985031185031185,0.9895572263993316,0.14736842105263157,0.8526315789473684,1.0,4.2,3.0,5.0,2.0,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,3,0.16964656964656966,0.9955696202531645,0.654054054054054,0.7894604767879548,0.07368421052631578,0.9263157894736842,1.0,4.8,4.0,5.0,2.0,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,4,0.9787941787941788,0.997504159733777,0.9970893970893971,0.9972967352880017,0.06315789473684211,0.9368421052631579,1.0,1.4,1.0,4.0,1.6,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,5,0.7958419958419959,0.995615957913196,0.9442827442827443,0.969270166453265,0.10526315789473684,0.8947368421052632,1.0,1.0,1.0,5.0,2.0,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,6,0.9966735966735967,0.9946102819237148,0.9975051975051975,0.9960556362881462,0.1368421052631579,0.8631578947368421,1.0,1.2,1.0,7.0,2.8,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,7,0.9966735966735967,0.9962640099626401,0.997920997920998,0.9970918155380141,0.09473684210526316,0.9052631578947369,1.0,1.0,1.0,6.0,2.4,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,8,0.8237006237006237,0.9970008568980291,0.9675675675675676,0.9820637265245833,0.07368421052631578,0.9263157894736842,1.0,4.6,4.0,3.0,1.2,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,9,0.15426195426195427,0.994430693069307,0.6681912681912682,0.7993036558070132,0.09473684210526316,0.9052631578947369,1.0,1.2,1.0,3.0,1.2,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,10,0.6623700623700624,0.9964285714285714,0.9280665280665281,0.9610333692142088,0.08421052631578947,0.9157894736842105,1.0,2.4,1.0,5.0,2.0,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,11,0.6923076923076923,0.9950561797752809,0.9205821205821206,0.9563714902807775,0.11578947368421053,0.8842105263157894,1.0,4.0,3.0,4.0,1.6,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,12,0.7775467775467776,0.9953781512605042,0.985031185031185,0.9901776384535005,0.11578947368421053,0.8842105263157894,1.0,1.6,1.0,3.0,1.2,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,13,0.7072765072765073,0.9965650493774152,0.9650727650727651,0.9805661174482467,0.08421052631578947,0.9157894736842105,1.0,4.8,1.0,5.0,2.0,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,14,0.9521829521829522,0.9962593516209476,0.9966735966735967,0.9964664310954063,0.09473684210526316,0.9052631578947369,1.0,1.4,1.0,6.0,2.4,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,15,0.1683991683991684,0.9943467336683417,0.6582120582120582,0.7920940705529147,0.09473684210526316,0.9052631578947369,1.0,1.8,0.0,4.0,1.6,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,16,0.5604989604989605,0.9958410351201479,0.896049896049896,0.9433136353687896,0.09473684210526316,0.9052631578947369,1.0,1.8,2.0,4.0,1.6,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,17,0.834927234927235,0.9947391494958352,0.9434511434511434,0.9684165599658557,0.12631578947368421,0.8736842105263158,1.0,4.2,0.0,5.0,2.0,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,18,0.82993762993763,0.9960681520314548,0.9480249480249481,0.9714529186195143,0.09473684210526316,0.9052631578947369,1.0,3.4,2.0,8.0,3.2,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,19,0.6498960498960499,0.9954771596562642,0.9151767151767152,0.9536395147313691,0.10526315789473684,0.8947368421052632,1.0,1.4,0.0,2.0,0.8,5.0,5.0,0.0
tep,Uniform,method_retrained,0.5,456,20,0.6390852390852391,0.9953980671882191,0.8993762993762994,0.944954128440367,0.10526315789473684,0.8947368421052632,1.0,3.8,4.0,1.0,0.4,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,1,0.9821205821205822,0.9848236259228876,0.9983367983367983,0.9915341730332439,0.3894736842105263,0.6105263157894737,1.0,0.8,0.0,12.0,4.8,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,2,0.9692307692307692,0.9827302631578947,0.9937629937629938,0.9882158362621459,0.4421052631578947,0.5578947368421052,1.0,0.6,0.0,16.0,6.4,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,3,0.12474012474012475,0.9831127339114559,0.8956340956340957,0.9373368146214099,0.3894736842105263,0.6105263157894737,1.0,0.2,0.0,11.0,4.4,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,4,0.9746361746361747,0.984029484029484,0.9991683991683992,0.9915411594800908,0.4105263157894737,0.5894736842105263,1.0,0.4,0.0,9.0,3.6,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,5,0.8577962577962578,0.9875776397515528,0.9916839916839917,0.9896265560165975,0.3157894736842105,0.6842105263157895,1.0,0.4,0.0,13.0,5.2,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,6,0.9970893970893971,0.983633387888707,0.9995841995841996,0.9915446483811096,0.42105263157894735,0.5789473684210527,1.0,0.2,0.0,6.0,2.4,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,7,0.9962577962577963,0.984036021285305,0.9995841995841996,0.9917491749174917,0.4105263157894737,0.5894736842105263,1.0,0.2,0.0,12.0,4.8,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,8,0.8141372141372142,0.9846854304635762,0.9891891891891892,0.9869321717485999,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,13.0,5.2,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,9,0.1970893970893971,0.982648401826484,0.8948024948024949,0.9366702937976061,0.4,0.6,1.0,0.6,0.0,14.0,5.6,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,10,0.6785862785862786,0.9808572617561382,0.98004158004158,0.9804492512479202,0.4842105263157895,0.5157894736842106,1.0,0.2,0.0,12.0,4.8,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,11,0.7039501039501039,0.9807852965747702,0.9762993762993764,0.9785371952490102,0.4842105263157895,0.5157894736842106,1.0,0.4,0.0,11.0,4.4,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,12,0.7571725571725572,0.9827656955272877,0.9958419958419958,0.9892606361007849,0.4421052631578947,0.5578947368421052,1.0,0.2,0.0,17.0,6.8,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,13,0.7272349272349272,0.9838909541511772,0.9904365904365905,0.9871529216742644,0.4105263157894737,0.5894736842105263,1.0,0.6,0.0,9.0,3.6,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,14,0.6681912681912682,0.9828220858895705,0.9991683991683992,0.9909278350515464,0.4421052631578947,0.5578947368421052,1.0,0.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,15,0.24656964656964658,0.9799453053783045,0.893970893970894,0.9349858664927158,0.4631578947368421,0.5368421052631579,1.0,0.2,0.0,13.0,5.2,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,16,0.5746361746361747,0.9824561403508771,0.977962577962578,0.9802042092102521,0.4421052631578947,0.5578947368421052,1.0,0.8,0.0,14.0,5.6,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,17,0.8436590436590437,0.9833610648918469,0.982952182952183,0.9831565814098565,0.42105263157894735,0.5789473684210527,1.0,0.2,0.0,14.0,5.6,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,18,0.834927234927235,0.9850187265917603,0.9841995841995842,0.9846089850249584,0.37894736842105264,0.6210526315789474,1.0,0.4,0.0,16.0,6.4,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,19,0.7118503118503119,0.9838442419221209,0.9875259875259875,0.98568167669641,0.4105263157894737,0.5894736842105263,1.0,0.4,0.0,9.0,3.6,5.0,5.0,0.0
tep,Uniform,fixed_full_data,0.5,456,20,0.6831600831600831,0.9844928751047779,0.9767151767151767,0.9805886036318097,0.3894736842105263,0.6105263157894737,1.0,0.4,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,1,0.9837837837837838,0.9884868421052632,0.9995841995841996,0.9940045482737234,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,2,0.9738045738045739,0.9884297520661157,0.9945945945945946,0.9915025906735752,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,3,0.14677754677754679,0.9869524697110904,0.8806652806652807,0.930784442979565,0.29473684210526313,0.7052631578947368,1.0,0.6,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,4,0.9771309771309772,0.9884868421052632,0.9995841995841996,0.9940045482737234,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,5,0.9081081081081082,0.9884153909805544,0.9933471933471933,0.9908751555371216,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,6,0.997920997920998,0.9884868421052632,0.9995841995841996,0.9940045482737234,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,7,0.997920997920998,0.9884868421052632,0.9995841995841996,0.9940045482737234,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,8,0.8133056133056134,0.9883817427385893,0.9904365904365905,0.9894080996884735,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,9,0.22494802494802496,0.9869827986982799,0.8827442827442827,0.9319578577699736,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,10,0.7139293139293139,0.9882352941176471,0.977962577962578,0.9830721003134796,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,11,0.7288981288981289,0.9882005899705014,0.975051975051975,0.9815822519882796,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,12,0.7829521829521829,0.9884393063583815,0.9954261954261955,0.9919204474829086,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,13,0.7247401247401247,0.9883624272651704,0.9887733887733888,0.9885678653086676,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,14,0.9650727650727651,0.988482106129165,0.9991683991683992,0.9937965260545906,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,15,0.27442827442827444,0.9868049010367578,0.8706860706860707,0.925115970841617,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,16,0.6187110187110187,0.9882005899705014,0.975051975051975,0.9815822519882796,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,17,0.8594594594594595,0.9882648784576697,0.9804573804573805,0.9843456480901691,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,18,0.8386694386694387,0.9882943143812709,0.982952182952183,0.9856160100062539,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,19,0.8191268191268192,0.9883575883575884,0.9883575883575884,0.9883575883575884,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,method_retrained,1.0,456,20,0.6989604989604989,0.9881255301102629,0.9688149688149689,0.9783749737560361,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,1,0.9837837837837838,0.9884868421052632,0.9995841995841996,0.9940045482737234,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,2,0.9738045738045739,0.9884297520661157,0.9945945945945946,0.9915025906735752,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,3,0.14677754677754679,0.9869524697110904,0.8806652806652807,0.930784442979565,0.29473684210526313,0.7052631578947368,1.0,0.6,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,4,0.9771309771309772,0.9884868421052632,0.9995841995841996,0.9940045482737234,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,5,0.9081081081081082,0.9884153909805544,0.9933471933471933,0.9908751555371216,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,6,0.997920997920998,0.9884868421052632,0.9995841995841996,0.9940045482737234,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,7,0.997920997920998,0.9884868421052632,0.9995841995841996,0.9940045482737234,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,8,0.8133056133056134,0.9883817427385893,0.9904365904365905,0.9894080996884735,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,9,0.22494802494802496,0.9869827986982799,0.8827442827442827,0.9319578577699736,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,10,0.7139293139293139,0.9882352941176471,0.977962577962578,0.9830721003134796,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,11,0.7288981288981289,0.9882005899705014,0.975051975051975,0.9815822519882796,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,12,0.7829521829521829,0.9884393063583815,0.9954261954261955,0.9919204474829086,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,13,0.7247401247401247,0.9883624272651704,0.9887733887733888,0.9885678653086676,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,14,0.9650727650727651,0.988482106129165,0.9991683991683992,0.9937965260545906,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,15,0.27442827442827444,0.9868049010367578,0.8706860706860707,0.925115970841617,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,16,0.6187110187110187,0.9882005899705014,0.975051975051975,0.9815822519882796,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,17,0.8594594594594595,0.9882648784576697,0.9804573804573805,0.9843456480901691,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,18,0.8386694386694387,0.9882943143812709,0.982952182952183,0.9856160100062539,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,19,0.8191268191268192,0.9883575883575884,0.9883575883575884,0.9883575883575884,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,Full Data,fixed_full_data,1.0,456,20,0.6989604989604989,0.9881255301102629,0.9688149688149689,0.9783749737560361,0.29473684210526313,0.7052631578947368,1.0,0.2,0.0,8.0,3.2,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,1,0.9825363825363825,0.9970784641068448,0.9933471933471933,0.9952093313892939,0.07368421052631578,0.9263157894736842,1.0,1.0,0.0,3.0,1.2,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,2,0.9675675675675676,0.9983100971694128,0.9825363825363825,0.990360435875943,0.042105263157894736,0.9578947368421052,1.0,2.8,1.0,4.0,1.6,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,3,0.1970893970893971,0.9956548727498448,0.666943866943867,0.798804780876494,0.07368421052631578,0.9263157894736842,1.0,5.4,2.0,5.0,2.0,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,4,0.9476091476091476,0.9975083056478405,0.9987525987525988,0.9981300644088926,0.06315789473684211,0.9368421052631579,1.0,0.6,1.0,3.0,1.2,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,5,0.7201663201663202,0.9973684210526316,0.9455301455301456,0.9707577374599786,0.06315789473684211,0.9368421052631579,1.0,1.0,1.0,3.0,1.2,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,6,0.9962577962577963,0.9991663192997082,0.9966735966735967,0.9979184013322231,0.021052631578947368,0.9789473684210527,1.0,1.6,1.0,2.0,0.8,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,7,0.9962577962577963,0.9966804979253112,0.9987525987525988,0.9977154724818276,0.08421052631578947,0.9157894736842105,1.0,0.6,1.0,3.0,1.2,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,8,0.7862785862785863,0.9982985963419821,0.9758835758835759,0.9869638351555929,0.042105263157894736,0.9578947368421052,1.0,2.0,1.0,2.0,0.8,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,9,0.1130977130977131,0.9909560723514211,0.6378378378378379,0.7761194029850746,0.14736842105263157,0.8526315789473684,1.0,3.4,1.0,3.0,1.2,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,10,0.49771309771309774,0.9981908638625057,0.9176715176715177,0.9562391681109186,0.042105263157894736,0.9578947368421052,1.0,4.0,3.0,3.0,1.2,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,11,0.7239085239085239,0.9982118909253465,0.9284823284823285,0.9620853080568721,0.042105263157894736,0.9578947368421052,1.0,1.0,1.0,3.0,1.2,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,12,0.7546777546777547,0.9962232480067142,0.9871101871101872,0.9916457811194653,0.09473684210526316,0.9052631578947369,1.0,0.6,1.0,2.0,0.8,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,13,0.6735966735966736,0.9965635738831615,0.9646569646569647,0.9803507289245722,0.08421052631578947,0.9157894736842105,1.0,3.6,2.0,3.0,1.2,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,14,0.9525987525987526,0.9966791199667911,0.9983367983367983,0.997507270461155,0.08421052631578947,0.9157894736842105,1.0,0.8,1.0,2.0,0.8,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,15,0.13846153846153847,0.9950310559006211,0.6661122661122661,0.7980074719800747,0.08421052631578947,0.9157894736842105,1.0,1.0,0.0,2.0,0.8,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,16,0.34553014553014555,0.9956140350877193,0.8494802494802495,0.9167601525689926,0.09473684210526316,0.9052631578947369,1.0,6.0,1.0,4.0,1.6,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,17,0.8083160083160084,0.9961106309420916,0.9584199584199584,0.976901885992795,0.09473684210526316,0.9052631578947369,1.0,5.8,3.0,6.0,2.4,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,18,0.8012474012474012,0.9978137297770004,0.9488565488565489,0.9727195225916454,0.05263157894736842,0.9473684210526315,1.0,1.8,1.0,3.0,1.2,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,19,0.493970893970894,0.9966459032103497,0.8648648648648649,0.9260908281389136,0.07368421052631578,0.9263157894736842,1.0,0.8,0.0,3.0,1.2,5.0,5.0,0.0
tep,PCA-Triage,method_retrained,0.5,789,20,0.6253638253638254,0.9958410351201479,0.896049896049896,0.9433136353687896,0.09473684210526316,0.9052631578947369,1.0,3.0,2.0,6.0,2.4,5.0,5.0,0.0
tep,PCA-Triage,fixed_full_data,0.5,789,1,0.9841995841995842,0.9824346405228758,1.0,0.9911395013393777,0.45263157894736844,0.5473684210526316,1.0,0.0,0.0,15.0,6.0,5.0,5.0,0.0
